DDI-DrugBank.d340.s0 Nelfinavir 0 9 B-drug form=Nelfinavir suf4=avir pref4=Nelf prev=_BoS_ next=is nextpref4=is nextsuf4=is capitalized
DDI-DrugBank.d340.s0 is 11 12 O form=is suf4=is pref4=is prevsuf4=avir prevpref4=Nelf prevupper prev=Nelfinavir next=an nextpref4=an nextsuf4=an
DDI-MedLine.d42.s3 and 96 98 O form=and suf4=and pref4=and prevsuf4=ects prevpref4=effe prev=effects next=drug nextpref4=drug nextsuf4=drug
DDI-MedLine.d42.s3 drug 100 103 O form=drug suf4=drug pref4=drug prevsuf4=and prevpref4=and prev=and next=interactions nextpref4=inte nextsuf4=ions
DDI-MedLine.d42.s3 interactions 105 116 O form=interactions suf4=ions pref4=inte prevsuf4=drug prevpref4=drug prev=drug next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s3 , 117 117 O form=, suf4=, pref4=, prevsuf4=ions prevpref4=inte prev=interactions next=and nextpref4=and nextsuf4=and
DDI-MedLine.d42.s3 and 119 121 O form=and suf4=and pref4=and prevsuf4=, prevpref4=, prev=, next=socioeconomic nextpref4=soci nextsuf4=omic
DDI-MedLine.d42.s3 socioeconomic 123 135 O form=socioeconomic suf4=omic pref4=soci prevsuf4=and prevpref4=and prev=and next=factors nextpref4=fact nextsuf4=tors
DDI-MedLine.d42.s3 factors 137 143 O form=factors suf4=tors pref4=fact prevsuf4=omic prevpref4=soci prev=socioeconomic next=involved nextpref4=invo nextsuf4=lved
DDI-MedLine.d42.s3 involved 145 152 O form=involved suf4=lved pref4=invo prevsuf4=tors prevpref4=fact prev=factors next=in nextpref4=in nextsuf4=in
DDI-MedLine.d42.s3 in 154 155 O form=in suf4=in pref4=in prevsuf4=lved prevpref4=invo prev=involved next=its nextpref4=its nextsuf4=its
DDI-MedLine.d42.s3 its 157 159 O form=its suf4=its pref4=its prevsuf4=in prevpref4=in prev=in next=use nextpref4=use nextsuf4=use
DDI-MedLine.d42.s3 use 161 163 O form=use suf4=use pref4=use prevsuf4=its prevpref4=its prev=its next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s3 , 164 164 O form=, suf4=, pref4=, prevsuf4=use prevpref4=use prev=use next=with nextpref4=with nextsuf4=with
DDI-MedLine.d42.s3 with 166 169 O form=with suf4=with pref4=with prevsuf4=, prevpref4=, prev=, next=a nextpref4=a nextsuf4=a
DDI-MedLine.d42.s3 a 171 171 O form=a suf4=a pref4=a prevsuf4=with prevpref4=with prev=with next=focus nextpref4=focu nextsuf4=ocus
DDI-MedLine.d42.s3 focus 173 177 O form=focus suf4=ocus pref4=focu prevsuf4=a prevpref4=a prev=a next=on nextpref4=on nextsuf4=on
DDI-MedLine.d42.s3 on 179 180 O form=on suf4=on pref4=on prevsuf4=ocus prevpref4=focu prev=focus next=specific nextpref4=spec nextsuf4=ific
DDI-MedLine.d42.s3 specific 182 189 O form=specific suf4=ific pref4=spec prevsuf4=on prevpref4=on prev=on next=patient nextpref4=pati nextsuf4=ient
DDI-MedLine.d42.s3 patient 191 197 O form=patient suf4=ient pref4=pati prevsuf4=ific prevpref4=spec prev=specific next=populations nextpref4=popu nextsuf4=ions
DDI-MedLine.d42.s3 populations 199 209 O form=populations suf4=ions pref4=popu prevsuf4=ient prevpref4=pati prev=patient next=( nextpref4=( nextsuf4=(
DDI-MedLine.d42.s3 ( 211 211 O form=( suf4=( pref4=( prevsuf4=ions prevpref4=popu prev=populations next=prostate nextpref4=pros nextsuf4=tate
DDI-MedLine.d42.s3 prostate 212 219 O form=prostate suf4=tate pref4=pros prevsuf4=( prevpref4=( prev=( next=cancer nextpref4=canc nextsuf4=ncer
DDI-MedLine.d42.s3 cancer 221 226 O form=cancer suf4=ncer pref4=canc prevsuf4=tate prevpref4=pros prev=prostate next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s3 , 227 227 O form=, suf4=, pref4=, prevsuf4=ncer prevpref4=canc prev=cancer next=diabetes nextpref4=diab nextsuf4=etes
DDI-MedLine.d42.s3 diabetes 229 236 O form=diabetes suf4=etes pref4=diab prevsuf4=, prevpref4=, prev=, next=mellitus nextpref4=mell nextsuf4=itus
DDI-MedLine.d42.s3 mellitus 238 245 O form=mellitus suf4=itus pref4=mell prevsuf4=etes prevpref4=diab prev=diabetes next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s3 , 246 246 O form=, suf4=, pref4=, prevsuf4=itus prevpref4=mell prev=mellitus next=ischemic nextpref4=isch nextsuf4=emic
DDI-MedLine.d42.s3 ischemic 248 255 O form=ischemic suf4=emic pref4=isch prevsuf4=, prevpref4=, prev=, next=heart nextpref4=hear nextsuf4=eart
DDI-MedLine.d42.s3 heart 257 261 O form=heart suf4=eart pref4=hear prevsuf4=emic prevpref4=isch prev=ischemic next=disease nextpref4=dise nextsuf4=ease
DDI-MedLine.d42.s3 disease 263 269 O form=disease suf4=ease pref4=dise prevsuf4=eart prevpref4=hear prev=heart next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s3 , 270 270 O form=, suf4=, pref4=, prevsuf4=ease prevpref4=dise prev=disease next=spinal nextpref4=spin nextsuf4=inal
DDI-MedLine.d42.s3 spinal 272 277 O form=spinal suf4=inal pref4=spin prevsuf4=, prevpref4=, prev=, next=cord nextpref4=cord nextsuf4=cord
DDI-MedLine.d42.s3 cord 279 282 O form=cord suf4=cord pref4=cord prevsuf4=inal prevpref4=spin prev=spinal next=injuries nextpref4=inju nextsuf4=ries
DDI-MedLine.d42.s3 injuries 284 291 O form=injuries suf4=ries pref4=inju prevsuf4=cord prevpref4=cord prev=cord next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s3 , 292 292 O form=, suf4=, pref4=, prevsuf4=ries prevpref4=inju prev=injuries next=neurologic nextpref4=neur nextsuf4=ogic
DDI-MedLine.d42.s3 neurologic 294 303 O form=neurologic suf4=ogic pref4=neur prevsuf4=, prevpref4=, prev=, next=disorders) nextpref4=diso nextsuf4=ers)
DDI-MedLine.d42.s3 disorders) 305 314 O form=disorders) suf4=ers) pref4=diso prevsuf4=ogic prevpref4=neur prev=neurologic next=. nextpref4=. nextsuf4=.
DDI-MedLine.d42.s3 . 315 315 O form=. suf4=. pref4=. prevsuf4=ers) prevpref4=diso prev=disorders)

DDI-MedLine.d42.s4 METHODS 0 6 O form=METHODS suf4=HODS pref4=METH prev=_BoS_ next=: nextpref4=: nextsuf4=: capitalized isupper
DDI-MedLine.d42.s4 : 7 7 O form=: suf4=: pref4=: prevsuf4=HODS prevpref4=METH prevupper prev=METHODS next=Clinical nextpref4=Clin nextsuf4=ical
DDI-MedLine.d42.s4 Clinical 9 16 O form=Clinical suf4=ical pref4=Clin prevsuf4=: prevpref4=: prev=: next=studies nextpref4=stud nextsuf4=dies capitalized
DDI-MedLine.d42.s4 studies 18 24 O form=studies suf4=dies pref4=stud prevsuf4=ical prevpref4=Clin prevupper prev=Clinical next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s4 , 25 25 O form=, suf4=, pref4=, prevsuf4=dies prevpref4=stud prev=studies next=case nextpref4=case nextsuf4=case
DDI-MedLine.d42.s4 case 27 30 O form=case suf4=case pref4=case prevsuf4=, prevpref4=, prev=, next=reports nextpref4=repo nextsuf4=orts
DDI-MedLine.d42.s4 reports 32 38 O form=reports suf4=orts pref4=repo prevsuf4=case prevpref4=case prev=case next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s4 , 39 39 O form=, suf4=, pref4=, prevsuf4=orts prevpref4=repo prev=reports next=and nextpref4=and nextsuf4=and
DDI-MedLine.d42.s4 and 41 43 O form=and suf4=and pref4=and prevsuf4=, prevpref4=, prev=, next=commentaries nextpref4=comm nextsuf4=ries
DDI-MedLine.d42.s4 commentaries 45 56 O form=commentaries suf4=ries pref4=comm prevsuf4=and prevpref4=and prev=and next=and nextpref4=and nextsuf4=and
DDI-MedLine.d42.s4 and 58 60 O form=and suf4=and pref4=and prevsuf4=ries prevpref4=comm prev=commentaries next=editorials nextpref4=edit nextsuf4=ials
DDI-MedLine.d42.s4 editorials 62 71 O form=editorials suf4=ials pref4=edit prevsuf4=and prevpref4=and prev=and next=concerning nextpref4=conc nextsuf4=ning
DDI-MedLine.d42.s4 concerning 73 82 O form=concerning suf4=ning pref4=conc prevsuf4=ials prevpref4=edit prev=editorials next=sildenafil nextpref4=sild nextsuf4=afil
DDI-MedLine.d42.s4 sildenafil 84 93 B-drug form=sildenafil suf4=afil pref4=sild prevsuf4=ning prevpref4=conc prev=concerning next=published nextpref4=publ nextsuf4=shed
DDI-MedLine.d42.s4 published 95 103 O form=published suf4=shed pref4=publ prevsuf4=afil prevpref4=sild prev=sildenafil next=in nextpref4=in nextsuf4=in
DDI-MedLine.d42.s4 in 105 106 O form=in suf4=in pref4=in prevsuf4=shed prevpref4=publ prev=published next=the nextpref4=the nextsuf4=the
DDI-MedLine.d42.s4 the 108 110 O form=the suf4=the pref4=the prevsuf4=in prevpref4=in prev=in next=international nextpref4=inte nextsuf4=onal
DDI-MedLine.d42.s4 international 112 124 O form=international suf4=onal pref4=inte prevsuf4=the prevpref4=the prev=the next=literature nextpref4=lite nextsuf4=ture
DDI-MedLine.d42.s4 literature 126 135 O form=literature suf4=ture pref4=lite prevsuf4=onal prevpref4=inte prev=international next=between nextpref4=betw nextsuf4=ween
DDI-MedLine.d42.s4 between 137 143 O form=between suf4=ween pref4=betw prevsuf4=ture prevpref4=lite prev=literature next=January nextpref4=Janu nextsuf4=uary
DDI-MedLine.d42.s4 January 145 151 O form=January suf4=uary pref4=Janu prevsuf4=ween prevpref4=betw prev=between next=1999 nextpref4=1999 nextsuf4=1999 capitalized
DDI-MedLine.d42.s4 1999 153 156 O form=1999 suf4=1999 pref4=1999 prevsuf4=uary prevpref4=Janu prevupper prev=January next=and nextpref4=and nextsuf4=and
DDI-MedLine.d42.s4 and 158 160 O form=and suf4=and pref4=and prevsuf4=1999 prevpref4=1999 prev=1999 next=August nextpref4=Augu nextsuf4=gust
DDI-MedLine.d42.s4 August 162 167 O form=August suf4=gust pref4=Augu prevsuf4=and prevpref4=and prev=and next=2000 nextpref4=2000 nextsuf4=2000 capitalized
DDI-MedLine.d42.s4 2000 169 172 O form=2000 suf4=2000 pref4=2000 prevsuf4=gust prevpref4=Augu prevupper prev=August next=were nextpref4=were nextsuf4=were
DDI-MedLine.d42.s4 were 174 177 O form=were suf4=were pref4=were prevsuf4=2000 prevpref4=2000 prev=2000 next=identified nextpref4=iden nextsuf4=fied
DDI-MedLine.d42.s4 identified 179 188 O form=identified suf4=fied pref4=iden prevsuf4=were prevpref4=were prev=were next=through nextpref4=thro nextsuf4=ough
DDI-MedLine.d42.s4 through 190 196 O form=through suf4=ough pref4=thro prevsuf4=fied prevpref4=iden prev=identified next=searches nextpref4=sear nextsuf4=ches
DDI-MedLine.d42.s4 searches 198 205 O form=searches suf4=ches pref4=sear prevsuf4=ough prevpref4=thro prev=through next=of nextpref4=of nextsuf4=of
DDI-MedLine.d42.s4 of 207 208 O form=of suf4=of pref4=of prevsuf4=ches prevpref4=sear prev=searches next=MEDLINE nextpref4=MEDL nextsuf4=LINE
DDI-MedLine.d42.s4 MEDLINE 210 216 O form=MEDLINE suf4=LINE pref4=MEDL prevsuf4=of prevpref4=of prev=of next=, nextpref4=, nextsuf4=, capitalized isupper
DDI-MedLine.d42.s4 , 217 217 O form=, suf4=, pref4=, prevsuf4=LINE prevpref4=MEDL prevupper prev=MEDLINE next=PREMEDLINE nextpref4=PREM nextsuf4=LINE
DDI-MedLine.d42.s4 PREMEDLINE 219 228 O form=PREMEDLINE suf4=LINE pref4=PREM prevsuf4=, prevpref4=, prev=, next=, nextpref4=, nextsuf4=, capitalized isupper
DDI-MedLine.d42.s4 , 229 229 O form=, suf4=, pref4=, prevsuf4=LINE prevpref4=PREM prevupper prev=PREMEDLINE next=and nextpref4=and nextsuf4=and
DDI-MedLine.d42.s4 and 231 233 O form=and suf4=and pref4=and prevsuf4=, prevpref4=, prev=, next=International nextpref4=Inte nextsuf4=onal
DDI-MedLine.d42.s4 International 235 247 O form=International suf4=onal pref4=Inte prevsuf4=and prevpref4=and prev=and next=Pharmaceutical nextpref4=Phar nextsuf4=ical capitalized
DDI-MedLine.d42.s4 Pharmaceutical 249 262 O form=Pharmaceutical suf4=ical pref4=Phar prevsuf4=onal prevpref4=Inte prevupper prev=International next=Abstracts nextpref4=Abst nextsuf4=acts capitalized
DDI-MedLine.d42.s4 Abstracts 264 272 O form=Abstracts suf4=acts pref4=Abst prevsuf4=ical prevpref4=Phar prevupper prev=Pharmaceutical next=, nextpref4=, nextsuf4=, capitalized
DDI-MedLine.d42.s4 , 273 273 O form=, suf4=, pref4=, prevsuf4=acts prevpref4=Abst prevupper prev=Abstracts next=using nextpref4=usin nextsuf4=sing
DDI-MedLine.d42.s4 using 275 279 O form=using suf4=sing pref4=usin prevsuf4=, prevpref4=, prev=, next=the nextpref4=the nextsuf4=the
DDI-MedLine.d42.s4 the 281 283 O form=the suf4=the pref4=the prevsuf4=sing prevpref4=usin prev=using next=terms nextpref4=term nextsuf4=erms
DDI-MedLine.d42.s4 terms 285 289 O form=terms suf4=erms pref4=term prevsuf4=the prevpref4=the prev=the next=sildenafil nextpref4=sild nextsuf4=afil
DDI-MedLine.d42.s4 sildenafil 291 300 B-drug form=sildenafil suf4=afil pref4=sild prevsuf4=erms prevpref4=term prev=terms next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s4 , 301 301 O form=, suf4=, pref4=, prevsuf4=afil prevpref4=sild prev=sildenafil next=Viagra nextpref4=Viag nextsuf4=agra
DDI-MedLine.d42.s4 Viagra 303 308 B-brand form=Viagra suf4=agra pref4=Viag prevsuf4=, prevpref4=, prev=, next=, nextpref4=, nextsuf4=, capitalized
DDI-MedLine.d42.s4 , 309 309 O form=, suf4=, pref4=, prevsuf4=agra prevpref4=Viag prevupper prev=Viagra next=and nextpref4=and nextsuf4=and
DDI-MedLine.d42.s4 and 311 313 O form=and suf4=and pref4=and prevsuf4=, prevpref4=, prev=, next=erectile nextpref4=erec nextsuf4=tile
DDI-MedLine.d42.s4 erectile 315 322 O form=erectile suf4=tile pref4=erec prevsuf4=and prevpref4=and prev=and next=dysfunction nextpref4=dysf nextsuf4=tion
DDI-MedLine.d42.s4 dysfunction 324 334 O form=dysfunction suf4=tion pref4=dysf prevsuf4=tile prevpref4=erec prev=erectile next=. nextpref4=. nextsuf4=.
DDI-MedLine.d42.s4 . 335 335 O form=. suf4=. pref4=. prevsuf4=tion prevpref4=dysf prev=dysfunction

DDI-MedLine.d42.s5 RESULTS 0 6 O form=RESULTS suf4=ULTS pref4=RESU prev=_BoS_ next=: nextpref4=: nextsuf4=: capitalized isupper
DDI-MedLine.d42.s5 : 7 7 O form=: suf4=: pref4=: prevsuf4=ULTS prevpref4=RESU prevupper prev=RESULTS next=Sildenafil nextpref4=Sild nextsuf4=afil
DDI-MedLine.d42.s5 Sildenafil 9 18 B-drug form=Sildenafil suf4=afil pref4=Sild prevsuf4=: prevpref4=: prev=: next=has nextpref4=has nextsuf4=has capitalized
DDI-MedLine.d42.s5 has 20 22 O form=has suf4=has pref4=has prevsuf4=afil prevpref4=Sild prevupper prev=Sildenafil next=demonstrated nextpref4=demo nextsuf4=ated
DDI-MedLine.d42.s5 demonstrated 24 35 O form=demonstrated suf4=ated pref4=demo prevsuf4=has prevpref4=has prev=has next=effectiveness nextpref4=effe nextsuf4=ness
DDI-MedLine.d42.s5 effectiveness 37 49 O form=effectiveness suf4=ness pref4=effe prevsuf4=ated prevpref4=demo prev=demonstrated next=in nextpref4=in nextsuf4=in
DDI-MedLine.d42.s5 in 51 52 O form=in suf4=in pref4=in prevsuf4=ness prevpref4=effe prev=effectiveness next=men nextpref4=men nextsuf4=men
DDI-MedLine.d42.s5 men 54 56 O form=men suf4=men pref4=men prevsuf4=in prevpref4=in prev=in next=with nextpref4=with nextsuf4=with
DDI-MedLine.d42.s5 with 58 61 O form=with suf4=with pref4=with prevsuf4=men prevpref4=men prev=men next=erectile nextpref4=erec nextsuf4=tile
DDI-MedLine.d42.s5 erectile 63 70 O form=erectile suf4=tile pref4=erec prevsuf4=with prevpref4=with prev=with next=dysfunction nextpref4=dysf nextsuf4=tion
DDI-MedLine.d42.s5 dysfunction 72 82 O form=dysfunction suf4=tion pref4=dysf prevsuf4=tile prevpref4=erec prev=erectile next=associated nextpref4=asso nextsuf4=ated
DDI-MedLine.d42.s5 associated 84 93 O form=associated suf4=ated pref4=asso prevsuf4=tion prevpref4=dysf prev=dysfunction next=with nextpref4=with nextsuf4=with
DDI-MedLine.d42.s5 with 95 98 O form=with suf4=with pref4=with prevsuf4=ated prevpref4=asso prev=associated next=prostatectomy nextpref4=pros nextsuf4=tomy
DDI-MedLine.d42.s5 prostatectomy 100 112 O form=prostatectomy suf4=tomy pref4=pros prevsuf4=with prevpref4=with prev=with next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s5 , 113 113 O form=, suf4=, pref4=, prevsuf4=tomy prevpref4=pros prev=prostatectomy next=radiation nextpref4=radi nextsuf4=tion
DDI-MedLine.d42.s5 radiation 115 123 O form=radiation suf4=tion pref4=radi prevsuf4=, prevpref4=, prev=, next=therapy nextpref4=ther nextsuf4=rapy
DDI-MedLine.d42.s5 therapy 125 131 O form=therapy suf4=rapy pref4=ther prevsuf4=tion prevpref4=radi prev=radiation next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s5 , 132 132 O form=, suf4=, pref4=, prevsuf4=rapy prevpref4=ther prev=therapy next=diabetes nextpref4=diab nextsuf4=etes
DDI-MedLine.d42.s5 diabetes 134 141 O form=diabetes suf4=etes pref4=diab prevsuf4=, prevpref4=, prev=, next=mellitus nextpref4=mell nextsuf4=itus
DDI-MedLine.d42.s5 mellitus 143 150 O form=mellitus suf4=itus pref4=mell prevsuf4=etes prevpref4=diab prev=diabetes next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s5 , 151 151 O form=, suf4=, pref4=, prevsuf4=itus prevpref4=mell prev=mellitus next=certain nextpref4=cert nextsuf4=tain
DDI-MedLine.d42.s5 certain 153 159 O form=certain suf4=tain pref4=cert prevsuf4=, prevpref4=, prev=, next=neurologic nextpref4=neur nextsuf4=ogic
DDI-MedLine.d42.s5 neurologic 161 170 O form=neurologic suf4=ogic pref4=neur prevsuf4=tain prevpref4=cert prev=certain next=disorders nextpref4=diso nextsuf4=ders
DDI-MedLine.d42.s5 disorders 172 180 O form=disorders suf4=ders pref4=diso prevsuf4=ogic prevpref4=neur prev=neurologic next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s5 , 181 181 O form=, suf4=, pref4=, prevsuf4=ders prevpref4=diso prev=disorders next=and nextpref4=and nextsuf4=and
DDI-MedLine.d42.s5 and 183 185 O form=and suf4=and pref4=and prevsuf4=, prevpref4=, prev=, next=drug nextpref4=drug nextsuf4=drug
DDI-MedLine.d42.s5 drug 187 190 O form=drug suf4=drug pref4=drug prevsuf4=and prevpref4=and prev=and next=therapy nextpref4=ther nextsuf4=rapy
DDI-MedLine.d42.s5 therapy 192 198 O form=therapy suf4=rapy pref4=ther prevsuf4=drug prevpref4=drug prev=drug next=(eg nextpref4=(eg nextsuf4=(eg
DDI-MedLine.d42.s5 (eg 200 202 O form=(eg suf4=(eg pref4=(eg prevsuf4=rapy prevpref4=ther prev=therapy next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s5 , 203 203 O form=, suf4=, pref4=, prevsuf4=(eg prevpref4=(eg prev=(eg next=selective nextpref4=sele nextsuf4=tive
DDI-MedLine.d42.s5 selective 205 213 B-group form=selective suf4=tive pref4=sele prevsuf4=, prevpref4=, prev=, next=serotonin nextpref4=sero nextsuf4=onin
DDI-MedLine.d42.s5 serotonin 215 223 I-group form=serotonin suf4=onin pref4=sero prevsuf4=tive prevpref4=sele prev=selective next=reuptake nextpref4=reup nextsuf4=take
DDI-MedLine.d42.s5 reuptake 225 232 I-group form=reuptake suf4=take pref4=reup prevsuf4=onin prevpref4=sero prev=serotonin next=inhibitors nextpref4=inhi nextsuf4=tors
DDI-MedLine.d42.s5 inhibitors 234 243 I-group form=inhibitors suf4=tors pref4=inhi prevsuf4=take prevpref4=reup prev=reuptake next=[SSRIs]) nextpref4=[SSR nextsuf4=Is])
DDI-MedLine.d42.s5 [SSRIs]) 245 252 O form=[SSRIs]) suf4=Is]) pref4=[SSR prevsuf4=tors prevpref4=inhi prev=inhibitors next=. nextpref4=. nextsuf4=.
DDI-MedLine.d42.s5 . 253 253 O form=. suf4=. pref4=. prevsuf4=Is]) prevpref4=[SSR prev=[SSRIs])

DDI-MedLine.d42.s6 It 0 1 O form=It suf4=It pref4=It prev=_BoS_ next=has nextpref4=has nextsuf4=has capitalized
DDI-MedLine.d42.s6 has 3 5 O form=has suf4=has pref4=has prevsuf4=It prevpref4=It prevupper prev=It next=not nextpref4=not nextsuf4=not
DDI-MedLine.d42.s6 not 7 9 O form=not suf4=not pref4=not prevsuf4=has prevpref4=has prev=has next=been nextpref4=been nextsuf4=been
DDI-MedLine.d42.s6 been 11 14 O form=been suf4=been pref4=been prevsuf4=not prevpref4=not prev=not next=as nextpref4=as nextsuf4=as
DDI-MedLine.d42.s6 as 16 17 O form=as suf4=as pref4=as prevsuf4=been prevpref4=been prev=been next=effective nextpref4=effe nextsuf4=tive
DDI-MedLine.d42.s6 effective 19 27 O form=effective suf4=tive pref4=effe prevsuf4=as prevpref4=as prev=as next=in nextpref4=in nextsuf4=in
DDI-MedLine.d42.s6 in 29 30 O form=in suf4=in pref4=in prevsuf4=tive prevpref4=effe prev=effective next=women nextpref4=wome nextsuf4=omen
DDI-MedLine.d42.s6 women 32 36 O form=women suf4=omen pref4=wome prevsuf4=in prevpref4=in prev=in next=with nextpref4=with nextsuf4=with
DDI-MedLine.d42.s6 with 38 41 O form=with suf4=with pref4=with prevsuf4=omen prevpref4=wome prev=women next=sexual nextpref4=sexu nextsuf4=xual
DDI-MedLine.d42.s6 sexual 43 48 O form=sexual suf4=xual pref4=sexu prevsuf4=with prevpref4=with prev=with next=dysfunction nextpref4=dysf nextsuf4=tion
DDI-MedLine.d42.s6 dysfunction 50 60 O form=dysfunction suf4=tion pref4=dysf prevsuf4=xual prevpref4=sexu prev=sexual next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s6 , 61 61 O form=, suf4=, pref4=, prevsuf4=tion prevpref4=dysf prev=dysfunction next=with nextpref4=with nextsuf4=with
DDI-MedLine.d42.s6 with 63 66 O form=with suf4=with pref4=with prevsuf4=, prevpref4=, prev=, next=the nextpref4=the nextsuf4=the
DDI-MedLine.d42.s6 the 68 70 O form=the suf4=the pref4=the prevsuf4=with prevpref4=with prev=with next=exception nextpref4=exce nextsuf4=tion
DDI-MedLine.d42.s6 exception 72 80 O form=exception suf4=tion pref4=exce prevsuf4=the prevpref4=the prev=the next=of nextpref4=of nextsuf4=of
DDI-MedLine.d42.s6 of 82 83 O form=of suf4=of pref4=of prevsuf4=tion prevpref4=exce prev=exception next=SSRI-associated nextpref4=SSRI nextsuf4=ated
DDI-MedLine.d42.s6 SSRI-associated 85 99 O form=SSRI-associated suf4=ated pref4=SSRI prevsuf4=of prevpref4=of prev=of next=sexual nextpref4=sexu nextsuf4=xual capitalized
DDI-MedLine.d42.s6 sexual 101 106 O form=sexual suf4=xual pref4=sexu prevsuf4=ated prevpref4=SSRI prevupper prev=SSRI-associated next=dysfunction nextpref4=dysf nextsuf4=tion
DDI-MedLine.d42.s6 dysfunction 108 118 O form=dysfunction suf4=tion pref4=dysf prevsuf4=xual prevpref4=sexu prev=sexual next=. nextpref4=. nextsuf4=.
DDI-MedLine.d42.s6 . 119 119 O form=. suf4=. pref4=. prevsuf4=tion prevpref4=dysf prev=dysfunction

DDI-MedLine.d42.s7 Some 0 3 O form=Some suf4=Some pref4=Some prev=_BoS_ next=disorders nextpref4=diso nextsuf4=ders capitalized
DDI-MedLine.d42.s7 disorders 5 13 O form=disorders suf4=ders pref4=diso prevsuf4=Some prevpref4=Some prevupper prev=Some next=unrelated nextpref4=unre nextsuf4=ated
DDI-MedLine.d42.s7 unrelated 15 23 O form=unrelated suf4=ated pref4=unre prevsuf4=ders prevpref4=diso prev=disorders next=to nextpref4=to nextsuf4=to
DDI-MedLine.d42.s7 to 25 26 O form=to suf4=to pref4=to prevsuf4=ated prevpref4=unre prev=unrelated next=sexual nextpref4=sexu nextsuf4=xual
DDI-MedLine.d42.s7 sexual 28 33 O form=sexual suf4=xual pref4=sexu prevsuf4=to prevpref4=to prev=to next=dysfunction nextpref4=dysf nextsuf4=tion
DDI-MedLine.d42.s7 dysfunction 35 45 O form=dysfunction suf4=tion pref4=dysf prevsuf4=xual prevpref4=sexu prev=sexual next=(eg nextpref4=(eg nextsuf4=(eg
DDI-MedLine.d42.s7 (eg 47 49 O form=(eg suf4=(eg pref4=(eg prevsuf4=tion prevpref4=dysf prev=dysfunction next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s7 , 50 50 O form=, suf4=, pref4=, prevsuf4=(eg prevpref4=(eg prev=(eg next=esophageal nextpref4=esop nextsuf4=geal
DDI-MedLine.d42.s7 esophageal 52 61 O form=esophageal suf4=geal pref4=esop prevsuf4=, prevpref4=, prev=, next=motility nextpref4=moti nextsuf4=lity
DDI-MedLine.d42.s7 motility 63 70 O form=motility suf4=lity pref4=moti prevsuf4=geal prevpref4=esop prev=esophageal next=dysfunction) nextpref4=dysf nextsuf4=ion)
DDI-MedLine.d42.s7 dysfunction) 72 83 O form=dysfunction) suf4=ion) pref4=dysf prevsuf4=lity prevpref4=moti prev=motility next=may nextpref4=may nextsuf4=may
DDI-MedLine.d42.s7 may 85 87 O form=may suf4=may pref4=may prevsuf4=ion) prevpref4=dysf prev=dysfunction) next=also nextpref4=also nextsuf4=also
DDI-MedLine.d42.s7 also 89 92 O form=also suf4=also pref4=also prevsuf4=may prevpref4=may prev=may next=respond nextpref4=resp nextsuf4=pond
DDI-MedLine.d42.s7 respond 94 100 O form=respond suf4=pond pref4=resp prevsuf4=also prevpref4=also prev=also next=to nextpref4=to nextsuf4=to
DDI-MedLine.d42.s7 to 102 103 O form=to suf4=to pref4=to prevsuf4=pond prevpref4=resp prev=respond next=sildenafil nextpref4=sild nextsuf4=afil
DDI-MedLine.d42.s7 sildenafil 105 114 B-drug form=sildenafil suf4=afil pref4=sild prevsuf4=to prevpref4=to prev=to next=. nextpref4=. nextsuf4=.
DDI-MedLine.d42.s7 . 115 115 O form=. suf4=. pref4=. prevsuf4=afil prevpref4=sild prev=sildenafil

DDI-MedLine.d42.s8 In 0 1 O form=In suf4=In pref4=In prev=_BoS_ next=the nextpref4=the nextsuf4=the capitalized
DDI-MedLine.d42.s8 the 3 5 O form=the suf4=the pref4=the prevsuf4=In prevpref4=In prevupper prev=In next=general nextpref4=gene nextsuf4=eral
DDI-MedLine.d42.s8 general 7 13 O form=general suf4=eral pref4=gene prevsuf4=the prevpref4=the prev=the next=population nextpref4=popu nextsuf4=tion
DDI-MedLine.d42.s8 population 15 24 O form=population suf4=tion pref4=popu prevsuf4=eral prevpref4=gene prev=general next=, nextpref4=, nextsuf4=,
DDI-MedLine.d42.s8 , 25 25 O form=, suf4=, pref4=, prevsuf4=tion prevpref4=popu prev=population next=sildenafil nextpref4=sild nextsuf4=afil
DDI-MedLine.d42.s8 sildenafil 27 36 B-drug form=sildenafil suf4=afil pref4=sild prevsuf4=, prevpref4=, prev=, next=is nextpref4=is nextsuf4=is
DDI-MedLine.d42.s8 is 38 39 O form=is suf4=is pref4=is prevsuf4=afil prevpref4=sild prev=sildenafil next=considered nextpref4=cons nextsuf4=ered
