DDI-DrugBank.d481.s0 Milk 0 3 O form=Milk suf4=Milk prev=_BoS_ next=, capitalized
DDI-DrugBank.d140.s19 female 66 71 O form=female suf4=male prev=another next=dog
DDI-DrugBank.d140.s19 dog 73 75 O form=dog suf4=dog prev=female next=that
DDI-DrugBank.d140.s19 that 77 80 O form=that suf4=that prev=dog next=was
DDI-DrugBank.d140.s19 was 82 84 O form=was suf4=was prev=that next=sacrificed
DDI-DrugBank.d140.s19 sacrificed 86 95 O form=sacrificed suf4=iced prev=was next=in
DDI-DrugBank.d140.s19 in 97 98 O form=in suf4=in prev=sacrificed next=moribund
DDI-DrugBank.d140.s19 moribund 100 107 O form=moribund suf4=bund prev=in next=condition
DDI-DrugBank.d140.s19 condition 109 117 O form=condition suf4=tion prev=moribund next=after
DDI-DrugBank.d140.s19 after 119 123 O form=after suf4=fter prev=condition next=11
DDI-DrugBank.d140.s19 11 125 126 O form=11 suf4=11 prev=after next=weeks
DDI-DrugBank.d140.s19 weeks 128 132 O form=weeks suf4=eeks prev=11 next=of
DDI-DrugBank.d140.s19 of 134 135 O form=of suf4=of prev=weeks next=escalating
DDI-DrugBank.d140.s19 escalating 137 146 O form=escalating suf4=ting prev=of next=doses
DDI-DrugBank.d140.s19 doses 148 152 O form=doses suf4=oses prev=escalating next=up
DDI-DrugBank.d140.s19 up 154 155 O form=up suf4=up prev=doses next=to
DDI-DrugBank.d140.s19 to 157 158 O form=to suf4=to prev=up next=280
DDI-DrugBank.d140.s19 280 160 162 O form=280 suf4=280 prev=to next=mg/kg/day
DDI-DrugBank.d140.s19 mg/kg/day 164 172 O form=mg/kg/day suf4=/day prev=280 next=.
DDI-DrugBank.d140.s19 . 173 173 O form=. suf4=. prev=mg/kg/day

DDI-DrugBank.d140.s20 The 0 2 O form=The suf4=The prev=_BoS_ next=120 capitalized
DDI-DrugBank.d140.s20 120 4 6 O form=120 suf4=120 prev=The next=mg/kg
DDI-DrugBank.d140.s20 mg/kg 8 12 O form=mg/kg suf4=g/kg prev=120 next=dose
DDI-DrugBank.d140.s20 dose 14 17 O form=dose suf4=dose prev=mg/kg next=resulted
DDI-DrugBank.d140.s20 resulted 19 26 O form=resulted suf4=lted prev=dose next=in
DDI-DrugBank.d140.s20 in 28 29 O form=in suf4=in prev=resulted next=a
DDI-DrugBank.d140.s20 a 31 31 O form=a suf4=a prev=in next=systemic
DDI-DrugBank.d140.s20 systemic 33 40 O form=systemic suf4=emic prev=a next=exposure
DDI-DrugBank.d140.s20 exposure 42 49 O form=exposure suf4=sure prev=systemic next=approximately
DDI-DrugBank.d140.s20 approximately 51 63 O form=approximately suf4=tely prev=exposure next=16
DDI-DrugBank.d140.s20 16 65 66 O form=16 suf4=16 prev=approximately next=times
DDI-DrugBank.d140.s20 times 68 72 O form=times suf4=imes prev=16 next=the
DDI-DrugBank.d140.s20 the 74 76 O form=the suf4=the prev=times next=human
DDI-DrugBank.d140.s20 human 78 82 O form=human suf4=uman prev=the next=plasma
DDI-DrugBank.d140.s20 plasma 84 89 O form=plasma suf4=asma prev=human next=area-under-the-curve
DDI-DrugBank.d140.s20 area-under-the-curve 91 110 O form=area-under-the-curve suf4=urve prev=plasma next=(AUC
DDI-DrugBank.d140.s20 (AUC 112 115 O form=(AUC suf4=(AUC prev=area-under-the-curve next=,
DDI-DrugBank.d140.s20 , 116 116 O form=, suf4=, prev=(AUC next=0-24
DDI-DrugBank.d140.s20 0-24 118 121 O form=0-24 suf4=0-24 prev=, next=hours)
DDI-DrugBank.d140.s20 hours) 123 128 O form=hours) suf4=urs) prev=0-24 next=based
DDI-DrugBank.d140.s20 based 130 134 O form=based suf4=ased prev=hours) next=on
DDI-DrugBank.d140.s20 on 136 137 O form=on suf4=on prev=based next=the
DDI-DrugBank.d140.s20 the 139 141 O form=the suf4=the prev=on next=maximum
DDI-DrugBank.d140.s20 maximum 143 149 O form=maximum suf4=imum prev=the next=human
DDI-DrugBank.d140.s20 human 151 155 O form=human suf4=uman prev=maximum next=dose
DDI-DrugBank.d140.s20 dose 157 160 O form=dose suf4=dose prev=human next=of
DDI-DrugBank.d140.s20 of 162 163 O form=of suf4=of prev=dose next=80
DDI-DrugBank.d140.s20 80 165 166 O form=80 suf4=80 prev=of next=mg/day
DDI-DrugBank.d140.s20 mg/day 168 173 O form=mg/day suf4=/day prev=80 next=.
DDI-DrugBank.d140.s20 . 174 174 O form=. suf4=. prev=mg/day

DDI-DrugBank.d140.s21 A 0 0 O form=A suf4=A prev=_BoS_ next=single capitalized
DDI-DrugBank.d140.s21 single 2 7 O form=single suf4=ngle prev=A next=tonic
DDI-DrugBank.d140.s21 tonic 9 13 O form=tonic suf4=onic prev=single next=convulsion
DDI-DrugBank.d140.s21 convulsion 15 24 O form=convulsion suf4=sion prev=tonic next=was
DDI-DrugBank.d140.s21 was 26 28 O form=was suf4=was prev=convulsion next=seen
DDI-DrugBank.d140.s21 seen 30 33 O form=seen suf4=seen prev=was next=in
DDI-DrugBank.d140.s21 in 35 36 O form=in suf4=in prev=seen next=each
DDI-DrugBank.d140.s21 each 38 41 O form=each suf4=each prev=in next=of
DDI-DrugBank.d140.s21 of 43 44 O form=of suf4=of prev=each next=2
DDI-DrugBank.d140.s21 2 46 46 O form=2 suf4=2 prev=of next=male
DDI-DrugBank.d140.s21 male 48 51 O form=male suf4=male prev=2 next=dogs
DDI-DrugBank.d140.s21 dogs 53 56 O form=dogs suf4=dogs prev=male next=(one
DDI-DrugBank.d140.s21 (one 58 61 O form=(one suf4=(one prev=dogs next=treated
DDI-DrugBank.d140.s21 treated 63 69 O form=treated suf4=ated prev=(one next=at
DDI-DrugBank.d140.s21 at 71 72 O form=at suf4=at prev=treated next=10
DDI-DrugBank.d140.s21 10 74 75 O form=10 suf4=10 prev=at next=mg/kg/day
DDI-DrugBank.d140.s21 mg/kg/day 77 85 O form=mg/kg/day suf4=/day prev=10 next=and
DDI-DrugBank.d140.s21 and 87 89 O form=and suf4=and prev=mg/kg/day next=one
DDI-DrugBank.d140.s21 one 91 93 O form=one suf4=one prev=and next=at
DDI-DrugBank.d140.s21 at 95 96 O form=at suf4=at prev=one next=120
DDI-DrugBank.d140.s21 120 98 100 O form=120 suf4=120 prev=at next=mg/kg/day)
DDI-DrugBank.d140.s21 mg/kg/day) 102 111 O form=mg/kg/day) suf4=day) prev=120 next=in
DDI-DrugBank.d140.s21 in 113 114 O form=in suf4=in prev=mg/kg/day) next=a
DDI-DrugBank.d140.s21 a 116 116 O form=a suf4=a prev=in next=2-year
DDI-DrugBank.d140.s21 2-year 118 123 O form=2-year suf4=year prev=a next=study
DDI-DrugBank.d140.s21 study 125 129 O form=study suf4=tudy prev=2-year next=.
DDI-DrugBank.d140.s21 . 130 130 O form=. suf4=. prev=study

DDI-DrugBank.d140.s22 No 0 1 O form=No suf4=No prev=_BoS_ next=CNS capitalized
DDI-DrugBank.d140.s22 CNS 3 5 O form=CNS suf4=CNS prev=No next=lesions capitalized
DDI-DrugBank.d140.s22 lesions 7 13 O form=lesions suf4=ions prev=CNS next=have
DDI-DrugBank.d140.s22 have 15 18 O form=have suf4=have prev=lesions next=been
DDI-DrugBank.d140.s22 been 20 23 O form=been suf4=been prev=have next=observed
DDI-DrugBank.d140.s22 observed 25 32 O form=observed suf4=rved prev=been next=in
DDI-DrugBank.d140.s22 in 34 35 O form=in suf4=in prev=observed next=mice
DDI-DrugBank.d140.s22 mice 37 40 O form=mice suf4=mice prev=in next=after
DDI-DrugBank.d140.s22 after 42 46 O form=after suf4=fter prev=mice next=chronic
DDI-DrugBank.d140.s22 chronic 48 54 O form=chronic suf4=onic prev=after next=treatment
DDI-DrugBank.d140.s22 treatment 56 64 O form=treatment suf4=ment prev=chronic next=for
DDI-DrugBank.d140.s22 for 66 68 O form=for suf4=for prev=treatment next=up
DDI-DrugBank.d140.s22 up 70 71 O form=up suf4=up prev=for next=to
DDI-DrugBank.d140.s22 to 73 74 O form=to suf4=to prev=up next=2
DDI-DrugBank.d140.s22 2 76 76 O form=2 suf4=2 prev=to next=years
DDI-DrugBank.d140.s22 years 78 82 O form=years suf4=ears prev=2 next=at
DDI-DrugBank.d140.s22 at 84 85 O form=at suf4=at prev=years next=doses
DDI-DrugBank.d140.s22 doses 87 91 O form=doses suf4=oses prev=at next=up
DDI-DrugBank.d140.s22 up 93 94 O form=up suf4=up prev=doses next=to
DDI-DrugBank.d140.s22 to 96 97 O form=to suf4=to prev=up next=400
DDI-DrugBank.d140.s22 400 99 101 O form=400 suf4=400 prev=to next=mg/kg/day
DDI-DrugBank.d140.s22 mg/kg/day 103 111 O form=mg/kg/day suf4=/day prev=400 next=or
DDI-DrugBank.d140.s22 or 113 114 O form=or suf4=or prev=mg/kg/day next=in
DDI-DrugBank.d140.s22 in 116 117 O form=in suf4=in prev=or next=rats
DDI-DrugBank.d140.s22 rats 119 122 O form=rats suf4=rats prev=in next=at
DDI-DrugBank.d140.s22 at 124 125 O form=at suf4=at prev=rats next=doses
DDI-DrugBank.d140.s22 doses 127 131 O form=doses suf4=oses prev=at next=up
DDI-DrugBank.d140.s22 up 133 134 O form=up suf4=up prev=doses next=to
DDI-DrugBank.d140.s22 to 136 137 O form=to suf4=to prev=up next=100
DDI-DrugBank.d140.s22 100 139 141 O form=100 suf4=100 prev=to next=mg/kg/day
DDI-DrugBank.d140.s22 mg/kg/day 143 151 O form=mg/kg/day suf4=/day prev=100 next=.
DDI-DrugBank.d140.s22 . 152 152 O form=. suf4=. prev=mg/kg/day

DDI-DrugBank.d140.s23 These 0 4 O form=These suf4=hese prev=_BoS_ next=doses capitalized
DDI-DrugBank.d140.s23 doses 6 10 O form=doses suf4=oses prev=These next=were
DDI-DrugBank.d140.s23 were 12 15 O form=were suf4=were prev=doses next=6
DDI-DrugBank.d140.s23 6 17 17 O form=6 suf4=6 prev=were next=to
DDI-DrugBank.d140.s23 to 19 20 O form=to suf4=to prev=6 next=11
DDI-DrugBank.d140.s23 11 22 23 O form=11 suf4=11 prev=to next=times
DDI-DrugBank.d140.s23 times 25 29 O form=times suf4=imes prev=11 next=(mouse)
DDI-DrugBank.d140.s23 (mouse) 31 37 O form=(mouse) suf4=use) prev=times next=and
DDI-DrugBank.d140.s23 and 39 41 O form=and suf4=and prev=(mouse) next=8
DDI-DrugBank.d140.s23 8 43 43 O form=8 suf4=8 prev=and next=to
DDI-DrugBank.d140.s23 to 45 46 O form=to suf4=to prev=8 next=16
DDI-DrugBank.d140.s23 16 48 49 O form=16 suf4=16 prev=to next=times
DDI-DrugBank.d140.s23 times 51 55 O form=times suf4=imes prev=16 next=(rat)
DDI-DrugBank.d140.s23 (rat) 57 61 O form=(rat) suf4=rat) prev=times next=the
DDI-DrugBank.d140.s23 the 63 65 O form=the suf4=the prev=(rat) next=human
DDI-DrugBank.d140.s23 human 67 71 O form=human suf4=uman prev=the next=AUC
DDI-DrugBank.d140.s23 AUC 73 75 O form=AUC suf4=AUC prev=human next=(0-24) capitalized
DDI-DrugBank.d140.s23 (0-24) 77 82 O form=(0-24) suf4=-24) prev=AUC next=based
DDI-DrugBank.d140.s23 based 84 88 O form=based suf4=ased prev=(0-24) next=on
DDI-DrugBank.d140.s23 on 90 91 O form=on suf4=on prev=based next=the
DDI-DrugBank.d140.s23 the 93 95 O form=the suf4=the prev=on next=maximum
DDI-DrugBank.d140.s23 maximum 97 103 O form=maximum suf4=imum prev=the next=recommended
DDI-DrugBank.d140.s23 recommended 105 115 O form=recommended suf4=nded prev=maximum next=human
DDI-DrugBank.d140.s23 human 117 121 O form=human suf4=uman prev=recommended next=dose
DDI-DrugBank.d140.s23 dose 123 126 O form=dose suf4=dose prev=human next=of
DDI-DrugBank.d140.s23 of 128 129 O form=of suf4=of prev=dose next=80
DDI-DrugBank.d140.s23 80 131 132 O form=80 suf4=80 prev=of next=mg/day
DDI-DrugBank.d140.s23 mg/day 134 139 O form=mg/day suf4=/day prev=80 next=.
DDI-DrugBank.d140.s23 . 140 140 O form=. suf4=. prev=mg/day

DDI-DrugBank.d140.s24 CNS 0 2 O form=CNS suf4=CNS prev=_BoS_ next=vascular capitalized
DDI-DrugBank.d140.s24 vascular 4 11 O form=vascular suf4=ular prev=CNS next=lesions
DDI-DrugBank.d140.s24 lesions 13 19 O form=lesions suf4=ions prev=vascular next=,
DDI-DrugBank.d140.s24 , 20 20 O form=, suf4=, prev=lesions next=characterized
DDI-DrugBank.d140.s24 characterized 22 34 O form=characterized suf4=ized prev=, next=by
DDI-DrugBank.d140.s24 by 36 37 O form=by suf4=by prev=characterized next=perivascular
DDI-DrugBank.d140.s24 perivascular 39 50 O form=perivascular suf4=ular prev=by next=hemorrhages
DDI-DrugBank.d140.s24 hemorrhages 52 62 O form=hemorrhages suf4=ages prev=perivascular next=,
DDI-DrugBank.d140.s24 , 63 63 O form=, suf4=, prev=hemorrhages next=edema
DDI-DrugBank.d140.s24 edema 65 69 O form=edema suf4=dema prev=, next=,
DDI-DrugBank.d140.s24 , 70 70 O form=, suf4=, prev=edema next=and
DDI-DrugBank.d140.s24 and 72 74 O form=and suf4=and prev=, next=mononuclear
DDI-DrugBank.d140.s24 mononuclear 76 86 O form=mononuclear suf4=lear prev=and next=cell
DDI-DrugBank.d140.s24 cell 88 91 O form=cell suf4=cell prev=mononuclear next=infiltration
DDI-DrugBank.d140.s24 infiltration 93 104 O form=infiltration suf4=tion prev=cell next=of
DDI-DrugBank.d140.s24 of 106 107 O form=of suf4=of prev=infiltration next=perivascular
DDI-DrugBank.d140.s24 perivascular 109 120 O form=perivascular suf4=ular prev=of next=spaces
DDI-DrugBank.d140.s24 spaces 122 127 O form=spaces suf4=aces prev=perivascular next=,
DDI-DrugBank.d140.s24 , 128 128 O form=, suf4=, prev=spaces next=have
DDI-DrugBank.d140.s24 have 130 133 O form=have suf4=have prev=, next=been
DDI-DrugBank.d140.s24 been 135 138 O form=been suf4=been prev=have next=observed
DDI-DrugBank.d140.s24 observed 140 147 O form=observed suf4=rved prev=been next=in
DDI-DrugBank.d140.s24 in 149 150 O form=in suf4=in prev=observed next=dogs
DDI-DrugBank.d140.s24 dogs 152 155 O form=dogs suf4=dogs prev=in next=treated
DDI-DrugBank.d140.s24 treated 157 163 O form=treated suf4=ated prev=dogs next=with
DDI-DrugBank.d140.s24 with 165 168 O form=with suf4=with prev=treated next=other
DDI-DrugBank.d140.s24 other 170 174 O form=other suf4=ther prev=with next=members
DDI-DrugBank.d140.s24 members 176 182 O form=members suf4=bers prev=other next=of
DDI-DrugBank.d140.s24 of 184 185 O form=of suf4=of prev=members next=this
DDI-DrugBank.d140.s24 this 187 190 O form=this suf4=this prev=of next=class
DDI-DrugBank.d140.s24 class 192 196 O form=class suf4=lass prev=this next=.
DDI-DrugBank.d140.s24 . 197 197 O form=. suf4=. prev=class

DDI-DrugBank.d140.s25 A 0 0 O form=A suf4=A prev=_BoS_ next=chemically capitalized
DDI-DrugBank.d140.s25 chemically 2 11 O form=chemically suf4=ally prev=A next=similar
DDI-DrugBank.d140.s25 similar 13 19 O form=similar suf4=ilar prev=chemically next=drug
DDI-DrugBank.d140.s25 drug 21 24 O form=drug suf4=drug prev=similar next=in
DDI-DrugBank.d140.s25 in 26 27 O form=in suf4=in prev=drug next=this
DDI-DrugBank.d140.s25 this 29 32 O form=this suf4=this prev=in next=class
DDI-DrugBank.d140.s25 class 34 38 O form=class suf4=lass prev=this next=produced
DDI-DrugBank.d140.s25 produced 40 47 O form=produced suf4=uced prev=class next=optic
DDI-DrugBank.d140.s25 optic 49 53 O form=optic suf4=ptic prev=produced next=nerve
DDI-DrugBank.d140.s25 nerve 55 59 O form=nerve suf4=erve prev=optic next=degeneration
DDI-DrugBank.d140.s25 degeneration 61 72 O form=degeneration suf4=tion prev=nerve next=(Wallerian
DDI-DrugBank.d140.s25 (Wallerian 74 83 O form=(Wallerian suf4=rian prev=degeneration next=degeneration
DDI-DrugBank.d140.s25 degeneration 85 96 O form=degeneration suf4=tion prev=(Wallerian next=of
DDI-DrugBank.d140.s25 of 98 99 O form=of suf4=of prev=degeneration next=retinogeniculate
DDI-DrugBank.d140.s25 retinogeniculate 101 116 O form=retinogeniculate suf4=late prev=of next=fibers)
DDI-DrugBank.d140.s25 fibers) 118 124 O form=fibers) suf4=ers) prev=retinogeniculate next=in
DDI-DrugBank.d140.s25 in 126 127 O form=in suf4=in prev=fibers) next=clinically
DDI-DrugBank.d140.s25 clinically 129 138 O form=clinically suf4=ally prev=in next=normal
DDI-DrugBank.d140.s25 normal 140 145 O form=normal suf4=rmal prev=clinically next=dogs
DDI-DrugBank.d140.s25 dogs 147 150 O form=dogs suf4=dogs prev=normal next=in
DDI-DrugBank.d140.s25 in 152 153 O form=in suf4=in prev=dogs next=a
DDI-DrugBank.d140.s25 a 155 155 O form=a suf4=a prev=in next=dose-dependent
DDI-DrugBank.d140.s25 dose-dependent 157 170 O form=dose-dependent suf4=dent prev=a next=fashion
DDI-DrugBank.d140.s25 fashion 172 178 O form=fashion suf4=hion prev=dose-dependent next=at
DDI-DrugBank.d140.s25 at 180 181 O form=at suf4=at prev=fashion next=a
DDI-DrugBank.d140.s25 a 183 183 O form=a suf4=a prev=at next=dose
DDI-DrugBank.d140.s25 dose 185 188 O form=dose suf4=dose prev=a next=that
DDI-DrugBank.d140.s25 that 190 193 O form=that suf4=that prev=dose next=produced
DDI-DrugBank.d140.s25 produced 195 202 O form=produced suf4=uced prev=that next=plasma
DDI-DrugBank.d140.s25 plasma 204 209 O form=plasma suf4=asma prev=produced next=drug
DDI-DrugBank.d140.s25 drug 211 214 O form=drug suf4=drug prev=plasma next=levels
DDI-DrugBank.d140.s25 levels 216 221 O form=levels suf4=vels prev=drug next=about
DDI-DrugBank.d140.s25 about 223 227 O form=about suf4=bout prev=levels next=30
DDI-DrugBank.d140.s25 30 229 230 O form=30 suf4=30 prev=about next=times
DDI-DrugBank.d140.s25 times 232 236 O form=times suf4=imes prev=30 next=higher
DDI-DrugBank.d140.s25 higher 238 243 O form=higher suf4=gher prev=times next=than
DDI-DrugBank.d140.s25 than 245 248 O form=than suf4=than prev=higher next=the
DDI-DrugBank.d140.s25 the 250 252 O form=the suf4=the prev=than next=mean
DDI-DrugBank.d140.s25 mean 254 257 O form=mean suf4=mean prev=the next=drug
DDI-DrugBank.d140.s25 drug 259 262 O form=drug suf4=drug prev=mean next=level
DDI-DrugBank.d140.s25 level 264 268 O form=level suf4=evel prev=drug next=in
DDI-DrugBank.d140.s25 in 270 271 O form=in suf4=in prev=level next=humans
DDI-DrugBank.d140.s25 humans 273 278 O form=humans suf4=mans prev=in next=taking
DDI-DrugBank.d140.s25 taking 280 285 O form=taking suf4=king prev=humans next=the
DDI-DrugBank.d140.s25 the 287 289 O form=the suf4=the prev=taking next=highest
DDI-DrugBank.d140.s25 highest 291 297 O form=highest suf4=hest prev=the next=recommended
DDI-DrugBank.d140.s25 recommended 299 309 O form=recommended suf4=nded prev=highest next=dose
DDI-DrugBank.d140.s25 dose 311 314 O form=dose suf4=dose prev=recommended next=.
DDI-DrugBank.d140.s25 . 315 315 O form=. suf4=. prev=dose

DDI-DrugBank.d214.s0 No 0 1 O form=No suf4=No prev=_BoS_ next=information capitalized
DDI-DrugBank.d214.s0 information 3 13 O form=information suf4=tion prev=No next=available
DDI-DrugBank.d214.s0 available 15 23 O form=available suf4=able prev=information next=.
DDI-DrugBank.d214.s0 . 24 24 O form=. suf4=. prev=available

DDI-MedLine.d53.s0 Induction 0 8 O form=Induction suf4=tion prev=_BoS_ next=of capitalized
DDI-MedLine.d53.s0 of 10 11 O form=of suf4=of prev=Induction next=apoptosis
DDI-MedLine.d53.s0 apoptosis 13 21 O form=apoptosis suf4=osis prev=of next=in
DDI-MedLine.d53.s0 in 23 24 O form=in suf4=in prev=apoptosis next=breast
DDI-MedLine.d53.s0 breast 26 31 O form=breast suf4=east prev=in next=cancer
DDI-MedLine.d53.s0 cancer 33 38 O form=cancer suf4=ncer prev=breast next=cells
DDI-MedLine.d53.s0 cells 40 44 O form=cells suf4=ells prev=cancer next=in
DDI-MedLine.d53.s0 in 46 47 O form=in suf4=in prev=cells next=response
DDI-MedLine.d53.s0 response 49 56 O form=response suf4=onse prev=in next=to
DDI-MedLine.d53.s0 to 58 59 O form=to suf4=to prev=response next=vitamin
DDI-MedLine.d53.s0 vitamin 61 67 O form=vitamin suf4=amin prev=to next=D
DDI-MedLine.d53.s0 D 69 69 O form=D suf4=D prev=vitamin next=and capitalized
DDI-MedLine.d53.s0 and 71 73 O form=and suf4=and prev=D next=antiestrogens
DDI-MedLine.d53.s0 antiestrogens 75 87 B-group form=antiestrogens suf4=gens prev=and next=.
DDI-MedLine.d53.s0 . 88 88 O form=. suf4=. prev=antiestrogens

DDI-MedLine.d53.s1 1,25-Dihydroxycholecalciferol 0 28 O form=1,25-Dihydroxycholecalciferol suf4=erol prev=_BoS_ next=D3
DDI-MedLine.d53.s1 D3 30 31 O form=D3 suf4=D3 prev=1,25-Dihydroxycholecalciferol next=(1,25(OH)2D3) capitalized
DDI-MedLine.d53.s1 (1,25(OH)2D3) 33 45 O form=(1,25(OH)2D3) suf4=2D3) prev=D3 next=,
DDI-MedLine.d53.s1 , 46 46 O form=, suf4=, prev=(1,25(OH)2D3) next=the
DDI-MedLine.d53.s1 the 48 50 O form=the suf4=the prev=, next=active
DDI-MedLine.d53.s1 active 52 57 O form=active suf4=tive prev=the next=metabolite
DDI-MedLine.d53.s1 metabolite 59 68 O form=metabolite suf4=lite prev=active next=of
DDI-MedLine.d53.s1 of 70 71 O form=of suf4=of prev=metabolite next=vitamin
DDI-MedLine.d53.s1 vitamin 73 79 B-group form=vitamin suf4=amin prev=of next=D
DDI-MedLine.d53.s1 D 81 81 I-group form=D suf4=D prev=vitamin next=, capitalized
DDI-MedLine.d53.s1 , 82 82 O form=, suf4=, prev=D next=is
DDI-MedLine.d53.s1 is 84 85 O form=is suf4=is prev=, next=a
DDI-MedLine.d53.s1 a 87 87 O form=a suf4=a prev=is next=potent
DDI-MedLine.d53.s1 potent 89 94 O form=potent suf4=tent prev=a next=inhibitor
DDI-MedLine.d53.s1 inhibitor 96 104 O form=inhibitor suf4=itor prev=potent next=of
DDI-MedLine.d53.s1 of 106 107 O form=of suf4=of prev=inhibitor next=breast
DDI-MedLine.d53.s1 breast 109 114 O form=breast suf4=east prev=of next=cancer
DDI-MedLine.d53.s1 cancer 116 121 O form=cancer suf4=ncer prev=breast next=cell
DDI-MedLine.d53.s1 cell 123 126 O form=cell suf4=cell prev=cancer next=growth
DDI-MedLine.d53.s1 growth 128 133 O form=growth suf4=owth prev=cell next=both
DDI-MedLine.d53.s1 both 135 138 O form=both suf4=both prev=growth next=in
DDI-MedLine.d53.s1 in 140 141 O form=in suf4=in prev=both next=vivo
DDI-MedLine.d53.s1 vivo 143 146 O form=vivo suf4=vivo prev=in next=and
DDI-MedLine.d53.s1 and 148 150 O form=and suf4=and prev=vivo next=in
DDI-MedLine.d53.s1 in 152 153 O form=in suf4=in prev=and next=vitro
DDI-MedLine.d53.s1 vitro 155 159 O form=vitro suf4=itro prev=in next=.
DDI-MedLine.d53.s1 . 160 160 O form=. suf4=. prev=vitro

DDI-MedLine.d53.s2 We 0 1 O form=We suf4=We prev=_BoS_ next=have capitalized
DDI-MedLine.d53.s2 have 3 6 O form=have suf4=have prev=We next=shown
DDI-MedLine.d53.s2 shown 8 12 O form=shown suf4=hown prev=have next=that
DDI-MedLine.d53.s2 that 14 17 O form=that suf4=that prev=shown next=MCF-7
DDI-MedLine.d53.s2 MCF-7 19 23 O form=MCF-7 suf4=CF-7 prev=that next=cells capitalized
DDI-MedLine.d53.s2 cells 25 29 O form=cells suf4=ells prev=MCF-7 next=treated
DDI-MedLine.d53.s2 treated 31 37 O form=treated suf4=ated prev=cells next=with
DDI-MedLine.d53.s2 with 39 42 O form=with suf4=with prev=treated next=100
DDI-MedLine.d53.s2 100 44 46 O form=100 suf4=100 prev=with next=nM
DDI-MedLine.d53.s2 nM 48 49 O form=nM suf4=nM prev=100 next=1,25(OH)2D3
DDI-MedLine.d53.s2 1,25(OH)2D3 51 61 B-drug form=1,25(OH)2D3 suf4=)2D3 prev=nM next=exhibit
DDI-MedLine.d53.s2 exhibit 63 69 O form=exhibit suf4=ibit prev=1,25(OH)2D3 next=characteristic
DDI-MedLine.d53.s2 characteristic 71 84 O form=characteristic suf4=stic prev=exhibit next=apoptotic
DDI-MedLine.d53.s2 apoptotic 86 94 O form=apoptotic suf4=otic prev=characteristic next=morphology
DDI-MedLine.d53.s2 morphology 96 105 O form=morphology suf4=logy prev=apoptotic next=(pyknotic
DDI-MedLine.d53.s2 (pyknotic 107 115 O form=(pyknotic suf4=otic prev=morphology next=nuclei
DDI-MedLine.d53.s2 nuclei 117 122 O form=nuclei suf4=clei prev=(pyknotic next=,
DDI-MedLine.d53.s2 , 123 123 O form=, suf4=, prev=nuclei next=chromatin
DDI-MedLine.d53.s2 chromatin 125 133 O form=chromatin suf4=atin prev=, next=and
DDI-MedLine.d53.s2 and 135 137 O form=and suf4=and prev=chromatin next=cytoplasmic
DDI-MedLine.d53.s2 cytoplasmic 139 149 O form=cytoplasmic suf4=smic prev=and next=condensation
DDI-MedLine.d53.s2 condensation 151 162 O form=condensation suf4=tion prev=cytoplasmic next=,
DDI-MedLine.d53.s2 , 163 163 O form=, suf4=, prev=condensation next=nuclear
DDI-MedLine.d53.s2 nuclear 165 171 O form=nuclear suf4=lear prev=, next=matrix
DDI-MedLine.d53.s2 matrix 173 178 O form=matrix suf4=trix prev=nuclear next=protein
DDI-MedLine.d53.s2 protein 180 186 O form=protein suf4=tein prev=matrix next=reorganization)
DDI-MedLine.d53.s2 reorganization) 188 202 O form=reorganization) suf4=ion) prev=protein next=within
DDI-MedLine.d53.s2 within 204 209 O form=within suf4=thin prev=reorganization) next=48
DDI-MedLine.d53.s2 48 211 212 O form=48 suf4=48 prev=within next=h
DDI-MedLine.d53.s2 h 214 214 O form=h suf4=h prev=48 next=.
DDI-MedLine.d53.s2 . 215 215 O form=. suf4=. prev=h

DDI-MedLine.d53.s3 In 0 1 O form=In suf4=In prev=_BoS_ next=the capitalized
DDI-MedLine.d53.s3 the 3 5 O form=the suf4=the prev=In next=experiments
DDI-MedLine.d53.s3 experiments 7 17 O form=experiments suf4=ents prev=the next=reported
DDI-MedLine.d53.s3 reported 19 26 O form=reported suf4=rted prev=experiments next=here
DDI-MedLine.d53.s3 here 28 31 O form=here suf4=here prev=reported next=,
DDI-MedLine.d53.s3 , 32 32 O form=, suf4=, prev=here next=we
DDI-MedLine.d53.s3 we 34 35 O form=we suf4=we prev=, next=examined
DDI-MedLine.d53.s3 examined 37 44 O form=examined suf4=ined prev=we next=the
DDI-MedLine.d53.s3 the 46 48 O form=the suf4=the prev=examined next=interactions
DDI-MedLine.d53.s3 interactions 50 61 O form=interactions suf4=ions prev=the next=between
DDI-MedLine.d53.s3 between 63 69 O form=between suf4=ween prev=interactions next=1,25(OH)2D3
DDI-MedLine.d53.s3 1,25(OH)2D3 71 81 O form=1,25(OH)2D3 suf4=)2D3 prev=between next=and
DDI-MedLine.d53.s3 and 83 85 O form=and suf4=and prev=1,25(OH)2D3 next=the
DDI-MedLine.d53.s3 the 87 89 O form=the suf4=the prev=and next=antiestrogen
DDI-MedLine.d53.s3 antiestrogen 91 102 O form=antiestrogen suf4=ogen prev=the next=4-hydroxytamoxifen
DDI-MedLine.d53.s3 4-hydroxytamoxifen 104 121 O form=4-hydroxytamoxifen suf4=ifen prev=antiestrogen next=(TAM)
DDI-MedLine.d53.s3 (TAM) 123 127 O form=(TAM) suf4=TAM) prev=4-hydroxytamoxifen next=,
