DDI-MedLine.d30.s8 DDI-MedLine.d30.s8.e0 DDI-MedLine.d30.s8.e2 null 
DDI-MedLine.d30.s8 DDI-MedLine.d30.s8.e0 DDI-MedLine.d30.s8.e3 effect 
DDI-MedLine.d30.s8 DDI-MedLine.d30.s8.e1 DDI-MedLine.d30.s8.e2 null 
DDI-MedLine.d30.s8 DDI-MedLine.d30.s8.e1 DDI-MedLine.d30.s8.e3 null 
DDI-MedLine.d30.s8 DDI-MedLine.d30.s8.e2 DDI-MedLine.d30.s8.e3 null count_not=0 effect_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=1 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=4 count_drugs=0
DDI-MedLine.d30.s9 DDI-MedLine.d30.s9.e0 DDI-MedLine.d30.s9.e1 effect 
DDI-MedLine.d30.s9 DDI-MedLine.d30.s9.e0 DDI-MedLine.d30.s9.e2 effect count_not=0 effect_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=21 count_drugs=1
DDI-MedLine.d30.s9 DDI-MedLine.d30.s9.e1 DDI-MedLine.d30.s9.e2 null 
DDI-MedLine.d30.s10 DDI-MedLine.d30.s10.e0 DDI-MedLine.d30.s10.e1 null 
DDI-MedLine.d30.s10 DDI-MedLine.d30.s10.e0 DDI-MedLine.d30.s10.e2 null 
DDI-MedLine.d30.s10 DDI-MedLine.d30.s10.e0 DDI-MedLine.d30.s10.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=1 neg_word_end=0 num_keywords=0 words_between=10 count_drugs=2 sub_obj
DDI-MedLine.d30.s10 DDI-MedLine.d30.s10.e1 DDI-MedLine.d30.s10.e2 null 
DDI-MedLine.d30.s10 DDI-MedLine.d30.s10.e1 DDI-MedLine.d30.s10.e3 null 
DDI-MedLine.d30.s10 DDI-MedLine.d30.s10.e2 DDI-MedLine.d30.s10.e3 null 
DDI-MedLine.d30.s11 DDI-MedLine.d30.s11.e0 DDI-MedLine.d30.s11.e1 effect 
DDI-MedLine.d30.s11 DDI-MedLine.d30.s11.e0 DDI-MedLine.d30.s11.e2 effect count_not=0 effect_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=1 num_keywords=0 words_between=16 count_drugs=1 sub_obj
DDI-MedLine.d30.s11 DDI-MedLine.d30.s11.e0 DDI-MedLine.d30.s11.e3 null count_not=0 effect_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=1 neg_word_end=0 num_keywords=0 words_between=40 count_drugs=2 sub_obj
DDI-MedLine.d30.s11 DDI-MedLine.d30.s11.e1 DDI-MedLine.d30.s11.e2 null 
DDI-MedLine.d30.s11 DDI-MedLine.d30.s11.e1 DDI-MedLine.d30.s11.e3 null 
DDI-MedLine.d30.s11 DDI-MedLine.d30.s11.e2 DDI-MedLine.d30.s11.e3 null count_not=0 effect_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=1 neg_word_end=0 num_keywords=0 words_between=23 count_drugs=0
DDI-MedLine.d88.s0 DDI-MedLine.d88.s0.e0 DDI-MedLine.d88.s0.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 separated_by_comma count_drugs=0
DDI-MedLine.d88.s0 DDI-MedLine.d88.s0.e0 DDI-MedLine.d88.s0.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=3 count_drugs=1
DDI-MedLine.d88.s0 DDI-MedLine.d88.s0.e1 DDI-MedLine.d88.s0.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 separated_by_and count_drugs=0 both_head
DDI-MedLine.d88.s1 DDI-MedLine.d88.s1.e0 DDI-MedLine.d88.s1.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0
DDI-MedLine.d88.s4 DDI-MedLine.d88.s4.e0 DDI-MedLine.d88.s4.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=1 count_drugs=0
DDI-MedLine.d42.s4 DDI-MedLine.d42.s4.e0 DDI-MedLine.d42.s4.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=25 count_drugs=0 both_head
DDI-MedLine.d42.s4 DDI-MedLine.d42.s4.e0 DDI-MedLine.d42.s4.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=26 count_drugs=1
DDI-MedLine.d42.s4 DDI-MedLine.d42.s4.e1 DDI-MedLine.d42.s4.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0
DDI-MedLine.d42.s5 DDI-MedLine.d42.s5.e0 DDI-MedLine.d42.s5.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=22 count_drugs=0 sub_obj
DDI-MedLine.d42.s5 DDI-MedLine.d42.s5.e0 DDI-MedLine.d42.s5.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=27 count_drugs=1 sub_obj
DDI-MedLine.d42.s5 DDI-MedLine.d42.s5.e1 DDI-MedLine.d42.s5.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0 both_head
DDI-MedLine.d42.s9 DDI-MedLine.d42.s9.e0 DDI-MedLine.d42.s9.e1 effect count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=12 count_drugs=0
DDI-MedLine.d42.s10 DDI-MedLine.d42.s10.e0 DDI-MedLine.d42.s10.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=13 count_drugs=0 sub_obj both_head
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e0 DDI-DrugBank.d420.s0.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=1 count_drugs=0
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e0 DDI-DrugBank.d420.s0.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=2 count_drugs=1
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e0 DDI-DrugBank.d420.s0.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=7 count_drugs=2
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e0 DDI-DrugBank.d420.s0.e4 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=12 count_drugs=3
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e1 DDI-DrugBank.d420.s0.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=2 count_drugs=0
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e1 DDI-DrugBank.d420.s0.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=7 count_drugs=1
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e1 DDI-DrugBank.d420.s0.e4 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=12 count_drugs=2
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e2 DDI-DrugBank.d420.s0.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=5 count_drugs=0
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e2 DDI-DrugBank.d420.s0.e4 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=10 count_drugs=1
DDI-DrugBank.d420.s0 DDI-DrugBank.d420.s0.e3 DDI-DrugBank.d420.s0.e4 mechanism count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=4 count_drugs=0
DDI-DrugBank.d420.s2 DDI-DrugBank.d420.s2.e0 DDI-DrugBank.d420.s2.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=3 count_drugs=0
DDI-DrugBank.d420.s2 DDI-DrugBank.d420.s2.e0 DDI-DrugBank.d420.s2.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=13 count_drugs=1 both_head
DDI-DrugBank.d420.s2 DDI-DrugBank.d420.s2.e1 DDI-DrugBank.d420.s2.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=9 count_drugs=0
DDI-DrugBank.d420.s3 DDI-DrugBank.d420.s3.e0 DDI-DrugBank.d420.s3.e1 null advise_guess count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=3 count_drugs=0
DDI-DrugBank.d420.s3 DDI-DrugBank.d420.s3.e0 DDI-DrugBank.d420.s3.e2 null advise_guess count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=5 count_drugs=1
DDI-DrugBank.d420.s3 DDI-DrugBank.d420.s3.e0 DDI-DrugBank.d420.s3.e3 null advise_guess count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=17 count_drugs=2
DDI-DrugBank.d420.s3 DDI-DrugBank.d420.s3.e1 DDI-DrugBank.d420.s3.e2 null advise_guess count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0 both_head
DDI-DrugBank.d420.s3 DDI-DrugBank.d420.s3.e1 DDI-DrugBank.d420.s3.e3 null advise_guess count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=13 count_drugs=1
DDI-DrugBank.d420.s3 DDI-DrugBank.d420.s3.e2 DDI-DrugBank.d420.s3.e3 advise advise_guess count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=11 count_drugs=0
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e0 DDI-DrugBank.d420.s4.e1 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=4 count_drugs=0
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e0 DDI-DrugBank.d420.s4.e2 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=6 count_drugs=1
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e0 DDI-DrugBank.d420.s4.e3 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=12 count_drugs=2
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e0 DDI-DrugBank.d420.s4.e4 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=25 count_drugs=3
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e1 DDI-DrugBank.d420.s4.e2 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e1 DDI-DrugBank.d420.s4.e3 mechanism count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=7 count_drugs=1
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e1 DDI-DrugBank.d420.s4.e4 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=20 count_drugs=2
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e2 DDI-DrugBank.d420.s4.e3 mechanism count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=5 count_drugs=0 sub_obj
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e2 DDI-DrugBank.d420.s4.e4 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=18 count_drugs=1 sub_obj
DDI-DrugBank.d420.s4 DDI-DrugBank.d420.s4.e3 DDI-DrugBank.d420.s4.e4 null count_not=0 mechanism_guess special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=13 count_drugs=0 both_head
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e0 DDI-DrugBank.d420.s5.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=4 count_drugs=0 both_head
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e0 DDI-DrugBank.d420.s5.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=8 count_drugs=1
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e0 DDI-DrugBank.d420.s5.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=12 count_drugs=2
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e0 DDI-DrugBank.d420.s5.e4 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=19 count_drugs=3
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e0 DDI-DrugBank.d420.s5.e5 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=23 count_drugs=4
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e0 DDI-DrugBank.d420.s5.e6 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=30 count_drugs=5
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e1 DDI-DrugBank.d420.s5.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=3 count_drugs=0
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e1 DDI-DrugBank.d420.s5.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=7 count_drugs=1
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e1 DDI-DrugBank.d420.s5.e4 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=14 count_drugs=2
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e1 DDI-DrugBank.d420.s5.e5 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=18 count_drugs=3
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e1 DDI-DrugBank.d420.s5.e6 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=25 count_drugs=4
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e2 DDI-DrugBank.d420.s5.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=3 count_drugs=0
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e2 DDI-DrugBank.d420.s5.e4 mechanism count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=10 count_drugs=1
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e2 DDI-DrugBank.d420.s5.e5 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=14 count_drugs=2
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e2 DDI-DrugBank.d420.s5.e6 mechanism count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=21 count_drugs=3
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e3 DDI-DrugBank.d420.s5.e4 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=5 count_drugs=0 both_head
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e3 DDI-DrugBank.d420.s5.e5 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=9 count_drugs=1 both_head
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e3 DDI-DrugBank.d420.s5.e6 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=16 count_drugs=2 both_head
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e4 DDI-DrugBank.d420.s5.e5 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=3 count_drugs=0 both_head
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e4 DDI-DrugBank.d420.s5.e6 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=10 count_drugs=1 both_head
DDI-DrugBank.d420.s5 DDI-DrugBank.d420.s5.e5 DDI-DrugBank.d420.s5.e6 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=6 count_drugs=0 both_head
DDI-DrugBank.d420.s6 DDI-DrugBank.d420.s6.e0 DDI-DrugBank.d420.s6.e1 null 
DDI-DrugBank.d420.s6 DDI-DrugBank.d420.s6.e0 DDI-DrugBank.d420.s6.e2 advise 
DDI-DrugBank.d420.s6 DDI-DrugBank.d420.s6.e1 DDI-DrugBank.d420.s6.e2 null advise_guess count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0 both_head
DDI-DrugBank.d420.s7 DDI-DrugBank.d420.s7.e0 DDI-DrugBank.d420.s7.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=1 num_keywords=0 words_between=1 count_drugs=0 both_head
DDI-DrugBank.d420.s7 DDI-DrugBank.d420.s7.e0 DDI-DrugBank.d420.s7.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=1 num_keywords=0 words_between=5 count_drugs=1
DDI-DrugBank.d420.s7 DDI-DrugBank.d420.s7.e1 DDI-DrugBank.d420.s7.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=1 num_keywords=0 words_between=4 count_drugs=0
DDI-DrugBank.d420.s8 DDI-DrugBank.d420.s8.e0 DDI-DrugBank.d420.s8.e1 null 
DDI-DrugBank.d420.s8 DDI-DrugBank.d420.s8.e0 DDI-DrugBank.d420.s8.e2 null 
DDI-DrugBank.d420.s8 DDI-DrugBank.d420.s8.e1 DDI-DrugBank.d420.s8.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=1 words_between=7 count_drugs=0
DDI-DrugBank.d420.s9 DDI-DrugBank.d420.s9.e0 DDI-DrugBank.d420.s9.e1 null 
DDI-DrugBank.d420.s11 DDI-DrugBank.d420.s11.e0 DDI-DrugBank.d420.s11.e1 mechanism count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=5 count_drugs=0
DDI-DrugBank.d420.s12 DDI-DrugBank.d420.s12.e0 DDI-DrugBank.d420.s12.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=1 neg_word_end=0 num_keywords=0 words_between=6 count_drugs=0
DDI-DrugBank.d564.s0 DDI-DrugBank.d564.s0.e0 DDI-DrugBank.d564.s0.e1 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0 sub_obj
DDI-DrugBank.d564.s0 DDI-DrugBank.d564.s0.e0 DDI-DrugBank.d564.s0.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=3 count_drugs=1 sub_obj
DDI-DrugBank.d564.s0 DDI-DrugBank.d564.s0.e0 DDI-DrugBank.d564.s0.e3 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=7 count_drugs=2 sub_obj
DDI-DrugBank.d564.s0 DDI-DrugBank.d564.s0.e0 DDI-DrugBank.d564.s0.e4 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=11 count_drugs=3 sub_obj
DDI-DrugBank.d564.s0 DDI-DrugBank.d564.s0.e1 DDI-DrugBank.d564.s0.e2 null count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=1 count_drugs=0 sub_obj
DDI-DrugBank.d564.s0 DDI-DrugBank.d564.s0.e1 DDI-DrugBank.d564.s0.e3 effect count_not=0 special_w=0 special_w_pos_begin=0 special_w_pos_mid=0 special_w_pos_end=0 neg_word_begin=0 neg_word_mid=0 neg_word_end=0 num_keywords=0 words_between=5 count_drugs=1 sub_obj
